service_id,name,primary_category,serves_indigenous,serves_immigrant,gender_focus,age_groups
SVC_0401d556e4,RENAISSANCE QUÉBEC - PAPINEAU BOUTIQUE,Education & Literacy,0,0,All,Under 25
SVC_2907003fcc,RENAISSANCE QUÉBEC - PIE-IX THRIFT,Material Aid,0,0,All,Under 25
SVC_5052ea4d68,RENAISSANCE QUÉBEC - PIERREFONDS MINI BOOKSTORE,Education & Literacy,0,0,All,Under 25
SVC_64d17ccafb,RENAISSANCE QUÉBEC - PLAZA ANJOU THRIFT,Material Aid,0,0,All,Under 25
SVC_d6125477a9,RENAISSANCE QUÉBEC - POINTE-AUX-TREMBLES THRIFT,Material Aid,0,0,All,Under 25
SVC_1dd6ba8496,RENAISSANCE QUÉBEC - SAINT-DENIS BOOKSTORE,Education & Literacy,0,0,All,Under 25
SVC_5d96e980a3,RENAISSANCE QUÉBEC - SAINT-HUBERT PLAZA THRIFT,Material Aid,0,0,All,Under 25
SVC_0326ab4b1a,RENAISSANCE QUÉBEC - SAINT-JACQUES THRIFT,Material Aid,0,0,All,Under 25
SVC_27e1bbe002,RENAISSANCE QUÉBEC - SAINT-LAURENT STORE,Education & Literacy,0,0,All,Under 25
SVC_eabc903c45,RENAISSANCE QUÉBEC - VERDUN THRIFT,Material Aid,0,0,All,Under 25
SVC_f58e73a917,REPÈRE - RELATION D'ENTRAIDE POUR UNE PATERNITÉ RENOUVELÉE,Medical,0,0,Male,Under 25
SVC_d9d9c8afe0,REPÈRE DES JEUNES ÎLE-DES-SOEURS (LE),Youth & Family,0,0,All,Under 25
SVC_45355fbf04,RESEARCH CHAIR ON GAMBLING,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0a441ea2f6,RESILIENCE MONTREAL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_72a607f59d,RESO,Employment & Income,0,0,All,Under 25; 25-44; 45-64
SVC_810319f0e7,RESPECTING ELDERS COMMUNITIES AGAINST ABUSE,Seniors,0,1,All,65+
SVC_9cb20db932,RESSOURCE ACTION-ALIMENTATION DE PARC-EXTENSION,Food,0,0,All,Under 25
SVC_3cdff35523,RESSOURCES JEUNESSE DE SAINT-LAURENT - APPARTEMENTS SUPERVISÉS,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_e5bb25663d,RESSOURCES JEUNESSE DE SAINT-LAURENT - MAISON D'HÉBERGEMENT,Shelter,0,0,All,Under 25
SVC_ec1a8c2bce,RESTO PLATEAU,Food,0,0,All,25-44; 45-64
SVC_3a03aa08c5,RETRAITE QUÉBEC - BUREAU DES ENTENTES DE SÉCURITÉ SOCIALE,Other,0,0,All,25-44; 45-64; 65+
SVC_42a8997d8b,REVDEC,Medical,0,0,All,Under 25
SVC_562fb420b5,REVENU QUÉBEC - MONTRÉAL CENTRE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_13aa4aebfc,REVENU QUÉBEC - MONTRÉAL EAST,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1334d68f98,REVENU QUÉBEC - MONTRÉAL WEST,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f7cc2b0eb6,REVENU QUÉBEC - REGISTER OF UNCLAIMED PROPERTY,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8fa386865a,REVENU QUÉBEC - REGISTRAIRE DES ENTREPRISES (LE),Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6080340b2f,REVENU QUÉBEC - SHELTER ALLOWANCE PROGRAM,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e57da65b3b,REVENU QUÉBEC - TAX CREDIT FOR CAREGIVERS,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3344ac0041,REVENU QUÉBEC - TAX CREDIT FOR HOME-SUPPORT SERVICE FOR SENIORS,Seniors,0,0,All,65+
SVC_cc90db9372,RICHARDSON HOSPITAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6889986f1e,RICOCHET (HÉBERGEMENT/HOMES),Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f77b998918,RICOCHET (HÉBERGEMENT/HOMES) - SOCIAL INTEGRATION PROGRAM,Shelter,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_dd716f2773,RIVIÈRE-DES-PRAIRIES MENTAL HEALTH HOSPITAL,Medical,0,0,All,Under 25
SVC_0efe155e85,RIVIÈRE-DES-PRAIRIES-POINTE-AUX-TREMBLES - BOROUGH,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3b281b15e2,ROBIN DES BOIS,Youth & Family,0,0,All,Under 25
SVC_90f6eb0394,RONALD MCDONALD HOUSE,Shelter,0,0,All,Under 25
SVC_07013ad63a,ROND-POINT,Medical,0,0,All,Under 25
SVC_9e3d6f6600,ROSEMONT ACCORDERIE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_73fa368e6e,ROSEMONT-LA-PETITE-PATRIE - BOROUGH,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d3522aba37,ROUNDHOUSE CAFÉ (THE),Food,1,0,All,25-44; 45-64
SVC_8d8d3c0614,ROUSSIN,Food,0,0,All,Under 25
SVC_ca2384fc3a,ROYAL,Youth & Family,0,0,All,Under 25
SVC_6a07954cf5,ROYAL CANADIAN LEGION - QUÉBEC COMMAND,Employment & Income,0,0,All,25-44; 45-64
SVC_f227e6d4af,ROYAL CANADIAN MOUNTED POLICE - QUÉBEC DIVISION,Government Services,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_226b348d1d,ROYAL VICTORIA HOSPITAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ced8f8d777,RUELLE D'HOCHELAGA (LA) - CENTRE DE PÉDIATRIE SOCIALE EN COMMUNAUTÉ,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_75c3c83374,RUELLE DE L'AVENIR,Youth & Family,0,0,All,Under 25
SVC_093a524944,Residence Angelica,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a3f60afbdb,Residence Berthiaume-Du Tremblay,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8c603747d0,Residence Strath Haven,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_08e5b503e8,Resilience Montréal (Cabot Square),Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_61dd2f6299,Rosemont les Quartiers,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7906151ae4,Royal Canadian Legion Hall,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_94ce8fed42,RÉAFFILIATION EN ITINÉRANCE ET SANTÉ MENTALE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_478f571580,RÉCHAUD-BUS,Food,0,0,All,Under 25
SVC_1ef1650737,RÉGIE DE L'ASSURANCE MALADIE DU QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a592c0f875,RÉGIE DE L'ÉNERGIE,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8a0fab4464,"RÉGIE DES ALCOOLS, DES COURSES ET DES JEUX",Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dcaf9ce95c,RÉGIE DES INSTALLATIONS OLYMPIQUES,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1103eee3a7,RÉGIE DU BÂTIMENT DU QUÉBEC,Government Services,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_46b96d176e,RÉGION DE MONTRÉAL,Legal,0,0,All,65+
SVC_1b1ee3e29d,"RÉPIT PROVIDENCE, MAISON HOCHELAGA-MAISONNEUVE",Shelter,0,0,All,Under 25
SVC_01b7142293,RÉPIT UNE HEURE POUR MOI,Youth & Family,0,0,All,Under 25
SVC_79cbadf26f,RÉPIT-RESSOURCE DE L'EST DE MONTRÉAL,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4179354fae,RÉSEAU D'ACTION DES FEMMES EN SANTÉ ET SERVICES SOCIAUX,Medical,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_2dc26a76d0,RÉSEAU D'ACTION POUR L'ÉGALITÉ DES FEMMES IMMIGRÉES ET RACISÉES DU QUÉBEC,Legal,0,1,Female,Under 25; 25-44; 45-64; 65+
SVC_57a086d9ab,RÉSEAU D'AIDE AUX PERSONNES SEULES ET ITINÉRANTES DE MONTRÉAL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cf384dc6bd,RÉSEAU D'AUTODÉFENSE FÉMINISTE,Gender & LGBTQ+,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_d7f91153e6,RÉSEAU D'ENTRAIDE DE VERDUN,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_361d82875e,RÉSEAU D'INFORMATION DES AÎNÉS DU QUÉBEC,Seniors,0,0,All,65+
SVC_05b2ebe8cc,RÉSEAU DE L'ACTION BÉNÉVOLE DU QUÉBEC,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9561a5323d,RÉSEAU DE LA COOPÉRATION DU TRAVAIL DU QUÉBEC,Other,0,0,All,25-44; 45-64
SVC_d9d93f7684,RÉSEAU DE LA SANTÉ SEXUELLE DES SOURDS DU QUÉBEC,Medical,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_4dedffd797,RÉSEAU DES CARREFOURS JEUNESSE-EMPLOI DU QUÉBEC,Employment & Income,0,0,All,Under 25; 25-44; 45-64
SVC_27efa6c556,RÉSEAU DES SERVICES SPÉCIALISÉS DE MAIN-D'OEUVRE,Other,0,0,All,25-44; 45-64
SVC_9dbc632c01,RÉSEAU HABITATION FEMMES,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_a3bb300c28,RÉSEAU HABITATION FEMMES - MAISON ONTARIO,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_f286bf35f6,RÉSEAU HABITATION FEMMES - MAISON PIE-IX,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_7f1af58a26,RÉSEAU HABITATION FEMMES - MAISON SAINTE-CATHERINE,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_96cd228dd4,RÉSEAU QUÉBÉCOIS D'ACTION POUR LA SANTÉ DES FEMMES,Medical,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_caaf9d4cdb,RÉSEAU QUÉBÉCOIS DE L'ACTION COMMUNAUTAIRE AUTONOME,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_94232107e5,RÉSEAU QUÉBÉCOIS DE LA TÉLÉSANTÉ,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2182779669,RÉSEAU QUÉBÉCOIS DES OSBL D'HABITATION,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0edb5c2927,RÉSEAU-BÉNÉVOLE DE VERDUN,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_249f59318f,RÉSEAU-BÉNÉVOLE DE VERDUN - ACCOMPANIMENT-TRANSPORTATION,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4abf8f6f8f,RÉSIDENCE ALFREDO-GAGLIARDI,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1f286b93ec,RÉSIDENCE BIENVENUE,Shelter,0,0,All,25-44; 45-64
SVC_41711fd1ce,RÉSIDENCE CÔTE-SAINT-PAUL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4054813a1b,RÉSIDENCE DES ATELIERS,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1be8c98893,RÉSIDENCE DES FILLES ET/OU GARÇONS (HAVRE-JEUNESSE),Youth & Family,0,0,All,Under 25
SVC_a81cdb949c,RÉSIDENCE DES GARÇONS ET/OU FILLES (HAVRE-JEUNESSE),Youth & Family,0,0,All,Under 25
SVC_86fa54448e,RÉSIDENCE DES SOURCES,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_224f860eae,RÉSIDENCE EMMANUEL-GRÉGOIRE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4d12ebfb41,RÉSIDENCE FUNÉRAIRE NOTRE-DAME,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_60aec18bed,RÉSIDENCE JEAN-PLACIDE-DESROSIERS,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_52dcc24689,RÉSIDENCE L'AMITIÉ,Shelter,0,0,All,65+
SVC_f8d834c506,RÉSIDENCE LE MILE-END,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f765e603c3,RÉSIDENCE LIONEL-BOURDON,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_580d447a1f,RÉSIDENCE MADELEINE-CARMEL,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a8574a9682,RÉSIDENCE MARIA-GORETTI,Shelter,0,1,Female,Under 25; 25-44; 45-64; 65+
SVC_d10618d2d7,RÉSIDENCE MAYWOOD,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b9b3393fa8,RÉSIDENCE NORMA MCALISTER,Shelter,0,0,All,65+
SVC_e88bd2bebd,RÉSIDENCE PIERO-CORTI,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7270995a51,RÉSIDENCE PORTE D'OR DES ÎLES,Seniors,0,0,All,65+
SVC_a561108121,RÉSIDENCE ROSALIE-CADRON,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f6a18136e1,RÉSIDENCE SAINT-EUGÈNE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3ab6ace6d0,RÉSOLIDAIRE - CENTRE DE SERVICES ET D'ACTIVITÉS POUR AÎNÉS,Seniors,0,0,All,65+
SVC_5bfde07571,RÉSONANCE MONTRÉAL,Youth & Family,0,0,All,Under 25
SVC_21dd7ab104,RÉVÈL'ACTION (ANCIENNEMENT EMPLOI JEUNESSE),Employment & Income,0,0,All,Under 25; 25-44; 45-64
SVC_5eb661ed32,RÉZO - HEALTH AND WELL-BEING OF GAY AND BISEXUAL MEN,Medical,0,0,Male,25-44; 45-64
SVC_82a26cadc3,RÊVANOUS,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_058fcf8380,Réseau D'Entreaide de Verdun,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c2d25a2c77,Résidence Ambiance,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_32ac61a2a1,Résidence Anjou,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1209303d96,Résidence Anjou sur le Lac,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e31724014c,Résidence Beit Chai,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_91792023c8,Résidence Bellerive,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fb31a5b029,Résidence Bonsecours,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8091315175,Résidence Cavalier de Lasalle,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7d5c926a14,Résidence Ciel bleu,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_244bb33095,Résidence Cité Rive,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dff754353f,Résidence J.A. De Sève,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f548846045,Résidence L'Alto,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_13c1403113,Résidence L'image d'Outremont,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5fc0bc1050,Résidence LaSalle,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4c2e0dae6e,Résidence Lachapelle,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c638712d92,Résidence Lacordaire Iléana,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6f7e1b381b,Résidence Le Saint-Michel,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_962f929106,Résidence Le Savignon,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_46c983c8ac,Résidence Le Vertical,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_56d9f607b8,Résidence Lepage,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c944acb44c,Résidence Les Deux Aires,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_55904fac3d,Résidence Les Floralies,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_64b3123e8b,Résidence Les Jardins Gordon,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b9bd4d1bab,Résidence Les Terrasses Versailles,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7323b9cea7,Résidence Les Tours Gouin,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_189d840fda,Résidence Mont Carmel,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f5ef3d1527,Résidence Ora,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9343ed266d,Résidence Outremont,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b6ac9e371d,Résidence Parc Jarry,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9648a4bfc6,Résidence Place Saint-Moritz,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fba1c8e6d6,Résidence Pollack,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ccf0f067aa,Résidence Portofino,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f6058adf14,Résidence Robert Dobie,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_84e224dc62,Résidence Rosemont SEC,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3b5b824c09,Résidence Saint-Denis d'Ahuntsic,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bf0ebb5773,Résidence Saint-Raphaël,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ebeebd4cea,Résidence Sainte-Catherine,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2cbdd896f7,Résidence Sault-au-Récollet,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e55706ab5f,Résidence Sheppard et James,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_27d344b388,Résidence Shepphard et James Victoria,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_12ff198fe0,Résidence Snowdon,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_667902d718,Résidence Ville-Marie,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9f550e8bda,Résidence Vista,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_edcea11cbc,Résidence Westmount One,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c91bd3246c,Résidence au Fil de l’Eau,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_aaa19e9c9f,Résidence de Salaberry,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_db267a92fc,Résidence des Trembles,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4a5b29de75,Résidence du Jardin Botanique,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1c380c016c,Résidence les Cascades,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dff18ebc81,Résidence pour personnes âgées,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cf97797bf2,Résidence Élizabeth,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6e51b0c905,Résidences Edmon Hamelin,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_13eaaa1d20,Résidences Le 1615 et Le 1625,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_81d7cc634a,Rêvanous,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9a3f7e7c73,SAC À DOS - ACTION-RÉINSERTION (LE),Shelter,0,0,All,25-44; 45-64
SVC_4d32995ce7,SAINT-ANDREW RESIDENTIAL CENTRE,Shelter,0,0,All,65+
SVC_95c68e4245,SAINT-ANTOINE 50+ COMMUNITY CENTRE,Community & Advocacy,0,0,All,65+
SVC_7427b5d969,SAINT-COLUMBA HOUSE,Food,0,0,All,Under 25; 25-44; 45-64
SVC_877821128f,SAINT-JOHN AMBULANCE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ea689f3fab,SAINT-JOHN BRÉBEUF PARISH - H.O.P.E. FOOD BANK,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d3aa7f551e,SAINT-LAURENT - BOROUGH,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e76ca3dbd4,SAINT-LAURENT PASSPORT CANADA OFFICE,Government Services,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e15758d161,SAINT-LAURENT VOLUNTEER BUREAU,Community & Advocacy,0,0,All,25-44; 45-64; 65+
SVC_df6377f2d2,SAINT-LAURENT VOLUNTEER BUREAU - ACCOMPANIMENT-TRANSPORTATION,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5ee88f90ef,SAINT-LAURENT VOLUNTEER BUREAU - TAX CLINIC,Medical,0,0,All,25-44; 45-64
SVC_08515955dd,SAINT-LAURENT YMCA,Youth & Family,0,0,All,Under 25
SVC_51ab11539c,SAINT-LÉONARD - BOROUGH,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fe368a5e07,SAINT-LÉONARD-SAINT-MICHEL USERS' COMMITTEE,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9df770e2a2,SAINT-MARGARET RESIDENTIAL CENTRE,Shelter,0,0,All,65+
SVC_fad7cb6eb3,SAINT-RAYMOND COMMUNITY CENTRE,Community & Advocacy,0,0,All,Under 25
SVC_45c8c11a60,SAINTE-ANNE'S HOSPITAL,Medical,0,0,All,Under 25
SVC_67914afaa9,SAINTE-ANNE-DE-BELLEVUE - CITY,Youth & Family,0,0,All,Under 25
SVC_a9d949697a,SAKEENAH CANADA,Shelter,0,0,All,25-44; 45-64
SVC_ec13684bcb,SALVATION ARMY,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_efd77b1a58,SALVATION ARMY - ABRI D'ESPOIR (L') - TRANSITIONAL HOUSING,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_0202ced004,SALVATION ARMY - ABRI D'ESPOIR (L') - TRANSITIONAL HOUSING - FAMILIES,Shelter,0,0,Female,Under 25
SVC_36968b19a8,SALVATION ARMY - BOOTH CENTER - LE RIVAGE,Shelter,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_5c1a1bc1f8,SALVATION ARMY - BOOTH CENTRE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_afc67d53be,SALVATION ARMY - BOOTH CENTRE - ANCHORAGE / DELTA,Food,0,0,All,Under 25; 25-44; 45-64
SVC_844e63c71c,SALVATION ARMY - BOOTH CENTRE - LE GOUVERNAIL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_143dc46513,SALVATION ARMY - COMMUNITY AND FAMILY SERVICES - VILLE-ÉMARD,Youth & Family,0,1,All,Under 25
SVC_d5c99729a7,SALVATION ARMY - EMERGENCY DISASTER SERVICE,Shelter,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_1b124c4271,SALVATION ARMY - NDG STORE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dd399ef446,SALVATION ARMY - NORTH END STORE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f93d618140,SALVATION ARMY - SHELTER OF HOPE,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_3f40fa4ee8,SALVATION ARMY - VERDUN STORE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e0d5aa20e6,SANAAQ COFFEE,Food,1,0,All,Under 25; 25-44; 45-64; 65+
SVC_e43dac19fd,SANCTUAIRE DU SAINT-SACREMENT FRATERNITÉ MONASTIQUE - BAZAR,Material Aid,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e8d89398ce,SANS OUBLIER LE SOURIRE,Seniors,0,0,All,25-44; 45-64; 65+
SVC_57990768c0,SANTA CABRINI OSPEDALE HOSPITAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8865940acc,SANTROPOL ROULANT,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cc7f9b9b06,SANTÉ CANADA - CANNABIS FOR MEDICAL PURPOSES,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0460d8e729,SANTÉ MONTRÉAL - RECOMMENDATIONS REGARDING HOT WEATHER,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b1ef246ffb,SATURVIIT INUIT WOMEN'S ASSOCIATION OF NUNAVIK,Indigenous,1,0,Female,Under 25; 65+
SVC_1470d15cf7,SCEPTIQUES DU QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6da1ce188a,SCIENTIFINES (LES),Youth & Family,0,0,Female,Under 25
SVC_c253ecdf90,SCOUTS DU MONTRÉAL MÉTROPOLITAIN (LES),Youth & Family,0,1,All,Under 25
SVC_6cdca82374,SDC HOCHELAGA-MAISONNEUVE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a930fd79b0,SECRÉTARIAT À L'ADOPTION INTERNATIONALE,Youth & Family,0,0,All,Under 25
SVC_f161995589,SENIOR CITIZENS' FORUM OF MONTRÉAL,Seniors,0,1,All,Under 25; 65+
SVC_731c264b01,SENIOR-AWARE,Seniors,0,0,All,65+
SVC_fd34e740db,SENIORS ACTION QUÉBEC,Seniors,0,0,All,65+
SVC_bfc21faaf2,SENIORS ASSOCIATION FILIA,Seniors,0,0,All,25-44; 45-64; 65+
SVC_1a529f0dd8,SENIORS ASSOCIATION FILIA - ACCOMPANIMENT-TRANSPORTATION,Seniors,0,0,All,65+
SVC_f05d8f77c7,SENNEVILLE - VILLAGE,Youth & Family,0,0,All,Under 25
SVC_62272e6c6f,SENTIER (LE) - DORVAL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f9acda75ad,SENTIER URBAIN,Translation,0,0,All,Under 25
SVC_b0b5b0f301,SEPARATED FATHERS,Other,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_bf104c88a7,SERVICE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_afcd7aac46,SERVICE ANDC-AIDE,Other,0,0,All,Under 25
SVC_56ef10d7b9,SERVICE CANADA,Government Services,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0958518011,SERVICE CANADA - COMMUNITY OUTREACH AND LIAISON SERVICE,Government Services,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e391ca57cb,SERVICE CANADA - EMPLOYMENT INSURANCE CAREGIVING BENEFITS,Employment & Income,0,0,All,25-44; 45-64
